ppm_3.010025,ppm_3.022125,ppm_3.035875,ppm_3.051,ppm_3.069425,ppm_3.086475,ppm_3.09775,ppm_3.109025,ppm_3.1203,ppm_3.132675,ppm_3.1423,ppm_3.15165,ppm_3.162925,ppm_3.175025,ppm_3.1874,ppm_3.2039,ppm_3.22425,ppm_3.238,ppm_3.2501,ppm_3.26715,ppm_3.283375,ppm_3.29355,ppm_3.302075,ppm_3.314175,ppm_3.33095,ppm_3.343875,ppm_3.353775,ppm_3.369725,ppm_3.3865,ppm_3.394475,ppm_3.407675,ppm_3.4195,ppm_3.431325,ppm_3.442325,ppm_3.45745,ppm_3.469275,ppm_3.490725,ppm_3.51025,ppm_3.52125,ppm_3.5295,ppm_3.53775,ppm_3.54655,ppm_3.5559,ppm_3.5658,ppm_3.574875,ppm_3.5812,ppm_3.5878,ppm_3.597975,ppm_3.606225,ppm_3.616675,ppm_3.633725,ppm_3.6494,ppm_3.666175,ppm_3.6791,ppm_3.69065,ppm_3.706325,ppm_3.7198,ppm_3.729425,ppm_3.73905,ppm_3.7484,ppm_3.7572,ppm_3.777825,ppm_3.787175,ppm_3.79515,sex,pgm,id
0.680313560310533,0.137196576819702,1.20152172650117,1.02145559497785,0.526989895677333,0.0805114699312126,0.155404405279368,0.134485384494304,0.275234605505147,0.135957138027473,0.11411451184804,0.386019627044923,0.381059990575785,0.162429092602357,0.54886661082046,0.648288274396715,0.510161176794933,0.09595841442381,1.0230183031501,1.97754085055514,1.07936598705437,0.0773995355266715,0.236336438166352,0.166085930506767,0.585069470505473,0.00739632332045687,0.196551468668521,0.407228487389265,0.0451867380607604,0.15335475365038,0.477808988872374,0.886053224230066,1.19877961701176,0.947353055021496,0.124329144514816,0.186505428570785,0.0683166455681763,0.322536342791383,0.110549849850954,0.172845146540229,0.0750142996449401,0.291023294383309,0.11503349125721,0.335790914330667,0.0674157697268963,0.0206968281225246,0.0768087376550201,0.0312866037880699,0.128950903590133,0.153835785145703,0.201941740410088,0.452899573876091,0.166214967810297,0.191425903072976,0.632899491326966,0.125479628948056,0.307297468807298,0.171844658281513,0.260565282315443,0.405818888814158,0.801426656205944,0.154613640720584,0.106843763257787,0.148845294375415,1,1,X8213_5.months_fed_HF
0.551281775357589,0.161325790681102,0.990427332104033,1.03076383996612,0.466342586923899,0.0899040634482472,0.1905339325844,0.195911006266129,0.293196858732596,0.160366038045882,0.051494902238166,0.269218068281983,0.346038006314184,0.185345881513255,0.335218663880257,0.896917835314612,0.581328119412884,0.154957511712641,0.911170181834329,1.76505386771254,0.758331434235385,0.137527503201177,0.429190898345149,0.420171100163228,0.631800461010581,0.0168374877297157,0.0931185392347189,0.108706222768384,0.0529417496020868,0.070083803442426,0.458807197875528,0.817412850446441,1.0622218079547,0.852100930652854,0.0622480163600213,0.266481064361865,0.0589057364094296,0.414691557722266,0.14550758066068,0.24833548982424,0.0367919887930498,0.456718479256114,0.130402540016452,0.344329754027358,0.0827664821713633,0.0219426497536112,0.0591563127479754,0.0861992353769893,0.127719955265513,0.06901107772718,0.428333366551158,0.55949798662053,0.0710341677910611,0.239533419685858,0.435076403649446,0.170468454034176,0.41039268414798,0.327497832361923,0.290978566057592,0.558086196972355,0.795246655269143,0.152330631227659,0.299562270078074,0.177137686209398,1,1,X8218_5.months_fed_HF
0.613367364955435,0.0553790006825863,1.13243192163717,1.12525831463985,0.524576365580728,0.0940649243707421,0.178404674584597,0.146523942472214,0.299062547589842,0.268907293665433,0.102988304457914,0.419184791190442,0.451402324849918,0.183960361369236,0.410321553080941,0.813288064117118,0.554282584223175,0.0774713114471252,1.05925288280717,1.90260749090169,1.04812087608481,0.0129836836112512,0.18276035838238,0.218623703770372,0.442654422961235,0.00677597113703914,0.133175737693196,0.200268977379695,0.0355232931976305,0.124609826933816,0.446110895756952,0.892773161273265,1.20294118779045,0.93828426571709,0.185096391120999,0.202958602482383,0.108769464738571,0.38481933776264,0.118510489022399,0.15001415099822,0.070864535567912,0.260602111619071,0.139613211627466,0.409775789129434,0.0414374117371571,0.00106718751603899,0.0767984001691789,0.0556202127342208,0.0506876618087989,0.327101758012969,0.336709315326639,0.395055468649326,0.257988738505744,0.210680207581074,0.725551469653719,0.134898797804857,0.444544698625162,0.307400795250026,0.0925434374133362,0.39998459684584,0.725900042643212,0.11496338481515,0.0686966011389962,0.168111354151737,1,1,X8219_5.months_fed_HF
0.600607833367389,0.107913543966924,1.30352567741523,1.03791253196952,0.440689660587952,0.0488969957695777,0.167174030340099,0.107696887279904,0.263052955244391,0.114066785339834,0.113766256005489,0.332818931360586,0.370283893766266,0.188971209924413,0.357635020152969,0.865586546833132,0.490672856846628,0.133538617408693,0.99011222814279,1.893992465529,0.958881853552767,0.067365037075471,0.239990127811977,0.19645476993238,0.501710299571302,0.013293542480897,0.153363394621023,0.293555959135272,0.0421452577596054,0.0682428011602135,0.544579848783889,0.821503385598525,1.12638131420291,0.897305970332983,0.123171653879734,0.257404300134865,0.0355688694647628,0.371456118914629,0.142824541714805,0.198843491963119,0.0404032697525701,0.361738924738843,0.0999739612624825,0.272056455487454,0.0154110527806767,0.0402145275230665,0.0991243858779052,0.0430157700101221,0.097630798715494,0.230000784458525,0.328364717969177,0.441838134617063,0.282373333533719,0.527246851934127,0.349285841039816,0.172771802567111,0.372359676352445,0.297770866383191,0.161464220902536,0.446627486324506,0.70797174793282,0.235434935414433,0.191155901746605,0.126012114005933,1,1,X8220_5.months_fed_HF
0.328929025492985,0.207029337294209,1.22660957144626,1.10490827855151,0.339795248941579,0.0241805503287765,0.198792887256027,0.0907853287840099,0.225924542729982,0.492861687931819,0.240548161233533,0.34959887094996,0.37922844598006,0.18184184717129,0.508992971214172,0.884477434117978,0.54355638799811,0.0664889167948902,1.04934965637395,1.84467283094687,1.0373975092728,0.0028607768000587,0.0814128965611562,0.153833759612084,0.299976247458992,0.00521294049843021,0.143603288325647,0.185527022255321,0.00627076482170205,0.207919379740141,0.456115749389969,0.824646743960337,1.12619304869326,0.897012346045209,0.183540331811146,0.375345170738781,0.117314369903451,0.26522842808138,0.14336136853327,0.115708883579346,0.0957237859211658,0.22638503609999,0.144344124712071,0.331465778664964,0.0846434110365363,0.00947220571905271,0.0241805503287741,0.0992730755213456,0.145882167821052,0.372397542689356,0.258124039838237,0.329464529893033,0.291776133067112,0.714671862068545,0.404992712387627,0.178227990461827,0.507342091780198,0.0812402684910354,0.223432053772786,0.40066199888264,0.608278715146843,0.161263666037364,0.145670019867194,0.0168502959899427,1,1,X8221_5.months_fed_HF
0.603049957101538,0.0592932299814199,0.955765056852225,1.03580374828108,0.548008889301904,0.129225382598375,0.216548783723049,0.171873354028061,0.234693778326534,0.0953352567031619,0.0955796644350913,0.408213057809163,0.449409672305414,0.161991339819976,0.320396115177097,0.731253761094548,0.443889624710418,0.104006377937145,0.963365965618766,1.81650274798805,1.02505169858519,0.0106692321630066,0.201203623442861,0.251647366935937,0.563185990105851,0.0042261982653647,0.0721450741625404,0.155311025860973,0.0214742883312652,0.167151351268479,0.486879845211536,0.874279647315842,1.14705281045888,0.896462405182974,0.182848843578717,0.271826227711766,0.104073641137061,0.317708171258831,0.0793332048847446,0.0474405144258005,0.0855409389902823,0.356594740468584,0.180539075102152,0.364874924821672,0.0332459354467758,0.00218468390088963,0.0674507049385578,0.0881651279721778,0.0187456835660402,0.281689130994025,0.325916856553808,0.513026824762159,0.171492006687158,0.0539714322419951,0.428515718465574,0.126798689889548,0.428678991342937,0.217637572253221,0.14444697822051,0.410749467345094,0.738187644069639,0.0721857910553008,0.0690256964152774,0.13986464479356,1,1,X8222_5.months_fed_HF
0.447544699862769,0.101862019420852,1.06320881245007,1.06257332046291,0.500504787665904,0.0870383065031431,0.194149293827732,0.150731882618087,0.324594684461466,0.135269963106548,0.092622443696973,0.272611347483717,0.400930825227009,0.204033429286413,0.513802300816355,0.828483165284304,0.528544047082425,0.11687729877096,1.01896845870366,1.95761457148698,0.878637644506412,0.0512378762644059,0.192300875596335,0.132224468423397,0.270992192827901,0.00675375526681373,0.161366776528283,0.393518830219042,0.0536054879370192,0.0679328436465473,0.512133156417127,0.812031548777615,1.15100373531364,0.940275934517414,0.0382725635441866,0.159938501989442,0.0782440779245345,0.351471669447007,0.158191794714533,0.202926877573274,0.0473135882013886,0.421140789405052,0.0714844021785951,0.315018834459037,0.0459129092958099,0.0169902125467146,0.0702409627150083,0.03912286625893,0.103596934922288,0.300401594308727,0.29556148462543,0.508751267413548,0.184421472029288,0.574679888916881,0.299567775670086,0.247398609873696,0.322712446844961,0.188335408361867,0.184407267945976,0.566872575498295,0.582286822013694,0.152591331863924,0.321862460643751,0.221795525057977,1,1,X8223_5.months_fed_HF
0.268239278463331,0,0.932423560319556,0.940534875335865,0.397755606781836,0.0357631422779777,0.154043065335049,0.173792400836372,0.200189460293752,0.124687083062539,0.096104667153502,0.224371667541086,0.28073168416203,0.1170541617182,0.34382348250333,1.27101551369555,0.637357153912475,0.000624663771966176,1.01413626644636,1.61622382101264,0.454761054658189,0.118514777288345,0.277893148347529,0.189646753559019,0.324645596748512,0.0344463254974163,0.160595526071777,0.467687127633058,0.0433149018952564,0.366595833583022,0.545508532782423,0.604088308842596,1.07278110020097,0.823273102976757,0.231924700788554,0.700496553974377,0.0366388071845599,0.632255718186805,0.213132029633172,0.391664263464018,0.29424720809022,0.478499630159793,0.410376571428979,0.601884956219062,0.15883099011776,0.0104635590258661,0.283828807473666,0.0767137753297337,0.33930681194434,0.167275642850681,0.162050333622396,0.597703183098989,0.271696211650184,0.316753812260831,0.401762087458317,0,0.694006098885784,0.461244293023815,0.577987901109657,0.68858687091694,0.643280527694158,0.350438736322394,0.48047975230834,0.111212027642362,1,1,X8228_5.months_fed_HF
0.689293208600653,0.158695532568039,0.527927196577934,0.972592465200419,0.616361026515736,0.075165261319831,0.143570282746229,0.0974205621502896,0.305456844063503,0.109457027252166,0.120207809433841,0.356542187671214,0.344545708311245,0.223333016452061,0.469403704032949,0.840817311774886,0.433799985306216,0.127219632517156,1.07335383334215,2.01403452654007,1.11202350322588,0.0892996141843417,0.270467781976691,0.213523190549446,0.546252518722923,0.0081682574236385,0.173780576099291,0.403906360570659,0.0416323568938896,0.0671769574217354,0.550500152166699,0.951129664842511,1.25801884904358,1.00761968383366,0.13345396158503,0.260848478397987,0.0607310486650827,0.340225291367959,0.127486179064155,0.164599737299583,0.0602579282678886,0.483510795204137,0.132409010756762,0.317829429695032,0.038496330749443,0.0584598825124467,0.0690630635665071,0.0449607729135768,0.0850196823638518,0.180968900715861,0.249541365632816,0.382831465214764,0.241700805088549,0.47961110494532,0.245192841688988,0.123910915772164,0.424337271145422,0.295025036305951,0.174751463362707,0.373979165491483,0.6565878819483,0.204124821211085,0.12692198875267,0.0898727131120415,1,1,X8229_5.months_fed_HF
0.63041293745797,0.0432702432053579,1.30917710840804,1.00257837015728,0.576558102283345,0.0771525393409689,0.153844424982975,0.133389480130807,0.227854137579602,0.234455131449286,0.182142943979554,0.395544407556856,0.433139857258344,0.151230853401559,0.396052008063441,0.628121654524703,0.462821424993676,0.0719946959555499,1.0227208803629,1.92716372553054,1.0952455980185,0.0818738519316837,0.231003002383192,0.226836923011778,0.459181708749991,0.00525864252524147,0.173077688080563,0.4724205987333,0.0151840135982417,0.0917636402119483,0.467867679104398,0.866516075022309,1.18195299551736,0.927188854148273,0.0967372030347416,0.260853011172668,0.0830997920048288,0.275312472365673,0.0799433211496223,0.11586672404942,0.0553836950941558,0.418577062687322,0.163487029202145,0.299947861402008,0.066714937571528,0.0112429887620051,0.0599247744629005,0.0585661209143225,0.199264482633,0.128798301127528,0.339598746278245,0.418594196603504,0.177706906268608,0.175506765607873,0.447613148522923,0.129661926700368,0.296153623291092,0.226294816092907,0.255454183868691,0.389080576029096,0.627326553543403,0.179113531099736,0.0742006846880089,0.171930269815176,1,1,X8230_5.months_fed_HF
0.353289131434026,0.118272055373503,0.69375368697991,0.739684571341775,0.421441627538468,0.0457460664205698,0.0994752945398678,0.0706422631785308,0.123984301337505,0.0529899000567979,0.0911465708311781,0.22467649696831,0.223702259375914,0.10450972640387,0.266622864152998,1.58732603470635,0.314109284957755,0.1602398510962,0.38762372165211,1.51801698940942,0.599222571544963,0.0633274657846472,0.603275510147889,0.328235284554356,0.505752280904149,0.0105158903963739,0.0722967772268865,0.268896087514134,0.0405216388005468,0.107886313297396,0.494377333316441,0.264892194113046,0.715531400285071,0.14255313936229,0.156031461571652,0.42161497838161,0.0767194107209476,0.610197769986662,0.351183381572353,0.433100385285217,0.0893383921100804,0.232939625852749,0.151119772591642,0.502722546823012,0.112061473575489,0.378939691105462,0.397217086096733,0.0953137736994647,0.352559650960755,0.868681080712102,0.624008398678712,0.85243283773886,0.588719210951267,0.514816254099301,0.664426695426063,0.00105345097379056,0.462178551674451,0.392766435965749,0.383857322347897,0.22308789925774,0.557231075918143,0.650705814212755,0.590858209078821,0.274465798086574,1,1,X8246_5.months_fed_HF
0.478587195636144,0.095560659795953,1.12445361761948,1.09244650582981,0.420774359897111,0.100241305940606,0.206949143622679,0.18018010274527,0.28264270420937,0.124635664506288,0.111950589325713,0.308493107871263,0.430552595992157,0.24429122939108,0.385829792431237,0.930261847621857,0.53198769822997,0.152500274763714,1.02018376998818,1.81293905203802,0.819832474201022,0.0567144048744276,0.202585309140714,0.136124496694227,0.37844682047189,0.00642054463672121,0.0972606300331438,0.279621450448381,0.0525197521520464,0.114548997243417,0.613953625867466,0.883418755422897,1.16004343743006,0.940173973950967,0.106086127789513,0.250324680833225,0.0447870506470369,0.41379522382395,0.168827271121917,0.223251869743556,0.058206399096369,0.548640381133101,0.166554956645128,0.381381621296869,0.0536890032009364,0.010374448580995,0.0956145157988664,0.0470551110726225,0.229755668110694,0.0484418012802708,0.419072426849465,0.51637959991428,0.286478883297254,0.410839297739437,0.387264618707971,0.122872230200016,0.406830340290891,0.285375724545309,0.251588599754319,0.566694072501262,0.631169062799928,0.140447482315248,0.27874584489215,0.131748755732595,1,1,X8251_5.months_fed_HF
0.519463185845978,0.14967195184642,0.569702970276897,0.796260863893459,0.312861504447631,0.038570002551009,0.114950744747879,0.0711543601372684,0.166319992376398,0.102122916602398,0.0878462124730203,0.232359412913969,0.263225106982319,0.119273842008959,0.377031278264575,1.41112153433486,0.389218549967392,0.51751492472052,1.02847972029069,1.73677333980475,0.72458123981881,0.0453867265367181,0.191707276010035,0.153866087805328,0.493056949038273,0.00327595806721597,0.109271031244456,0.384476418563199,0.0653835260185042,0.409988489977948,0.931834503935704,0.775179303132218,0.975963245186589,0.756246245166017,0.254062037584001,0.792348317587682,0.00876203932139272,0.712828516560806,0.24956067273745,0.448288814731211,0.318832693240696,0.56051982456469,0.465673218935853,0.295739527718961,0.141216527803735,0.0501749320456389,0.0304176475102133,0.047474724707944,0.125360607951186,0.126960246558189,0.291538727942452,0.529166560374202,0.256763814896233,0.27996863522359,0.506564961784075,0,0.771165797844525,0.534341961810971,0.686546235486944,0.593475425226115,0.586635348510117,0.367466842956997,0.398440362123207,0.0878562728635278,1,1,X8253_5.months_fed_HF
